,iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,individual,weaptype1,nkill,property,ishostkid,gname
45287,2008,7,27,0,95,10,24,108,33.303566,44.371773,1.0,0,0.0,1,0,2,14,196,95.0,0,5,7.0,0,0.0,Al-Qaida in Iraq
55971,2013,7,6,1,92,6,105,942,18.139245,81.852386,1.0,0,1.0,1,0,6,14,1103,92.0,0,5,1.0,0,1.0,Maoists
82736,2017,10,13,0,147,11,85,296,12.366749,13.828885,1.0,0,0.0,1,0,2,4,249,147.0,0,5,1.0,0,0.0,Boko Haram
44033,2007,7,18,0,209,10,183,793,37.253172,43.612234,1.0,0,0.0,1,0,3,4,907,209.0,0,6,2.0,-9,0.0,Kurdistan Workers' Party (PKK)
22719,1989,8,15,0,209,10,182,787,37.527015,43.008353,1.0,0,0.0,1,0,2,14,903,209.0,0,5,6.0,1,0.0,Kurdistan Workers' Party (PKK)
22224,1989,5,27,0,45,3,266,24,9.337295,-73.653621,4.0,0,0.0,1,0,3,21,1210,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
10661,1983,8,7,0,61,2,125,521,13.703735,-88.804566,1.0,0,0.0,1,0,2,4,683,61.0,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
77379,2016,11,4,0,147,11,85,303,13.674846,13.338515,1.0,0,0.0,1,0,2,4,454,147.0,0,5,15.0,0,0.0,Boko Haram
58962,2014,3,10,0,160,5,5,1161,6.748065,125.262741,1.0,0,1.0,1,0,2,3,282,160.0,0,5,3.0,-9,0.0,New People's Army (NPA)
7484,1981,3,19,0,155,10,336,1281,31.502407,34.459743,1.0,0,0.0,1,0,3,4,1431,97.0,0,6,1.0,1,0.0,Palestinians
65905,2015,2,17,0,228,10,39,153,14.54397,49.12458,1.0,0,0.0,1,0,1,3,254,228.0,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
20181,1988,8,19,0,92,6,369,1452,26.338056,76.151944,1.0,0,0.0,1,0,1,1,1639,92.0,0,5,1.0,0,0.0,Sikh Extremists
42221,2005,7,28,0,69,8,109,441,41.591369,9.278311,1.0,0,1.0,1,0,3,14,623,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
9482,1982,12,8,0,45,3,342,24,8.402925,-75.899867,4.0,0,0.0,1,0,1,14,1465,45.0,0,5,7.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
63740,2014,11,1,1,228,10,45,165,14.030833,43.627778,3.0,0,0.0,1,0,6,4,217,228.0,0,5,16.0,1,1.0,Al-Qaida in the Arabian Peninsula (AQAP)
71629,2015,12,10,0,200,10,174,764,36.657269,40.37056,1.0,0,1.0,1,1,3,1,766,200.0,0,6,8.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
69945,2015,9,6,0,209,10,191,816,37.912504,40.2391,3.0,0,0.0,1,0,3,3,250,209.0,0,6,2.0,1,0.0,Kurdistan Workers' Party (PKK)
75207,2016,6,28,0,92,6,105,980,18.863646,82.876863,1.0,0,0.0,0,0,3,20,6,92.0,0,6,0.0,0,0.0,Maoists
45310,2008,8,1,1,45,3,343,1326,3.429344,-76.516037,1.0,0,0.0,1,0,6,1,1490,45.0,0,5,0.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
55545,2013,5,25,0,182,11,49,185,3.115641,43.64658,1.0,0,0.0,1,0,3,4,250,65.0,0,6,1.0,-9,0.0,Al-Shabaab
73263,2016,3,8,0,147,11,136,623,7.816253,7.948115,2.0,0,1.0,1,0,2,14,27,147.0,0,5,2.0,1,0.0,Fulani extremists
19437,1988,5,1,0,69,8,109,439,42.016854,9.403982,1.0,0,1.0,1,0,3,1,578,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
70871,2015,10,25,0,228,10,151,664,13.586484,44.024105,1.0,0,1.0,1,0,3,1,766,228.0,0,6,3.0,1,0.0,Houthi extremists (Ansar Allah)
12272,1984,5,29,0,92,6,364,24,31.147131,75.341218,4.0,0,0.0,1,0,1,4,1632,92.0,0,10,2.0,0,0.0,Sikh Extremists
70975,2015,10,30,0,214,9,117,473,48.064426,37.673248,1.0,0,0.0,1,0,2,4,48,214.0,0,6,1.0,0,0.0,Donetsk People's Republic
48118,2010,5,27,0,45,3,263,1321,1.212936,-77.27471,1.0,0,0.0,1,0,3,2,1475,45.0,0,6,5.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
55630,2013,6,2,0,228,10,43,172,13.980025,48.189154,1.0,0,1.0,0,0,2,1,268,228.0,0,5,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
68037,2015,6,3,0,214,9,117,482,47.963322,37.440448,1.0,0,0.0,1,0,3,14,27,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
15610,1986,5,16,0,159,3,223,925,-11.967368,-76.978462,1.0,0,1.0,1,0,7,1,1575,159.0,0,8,0.0,1,0.0,Shining Path (SL)
61663,2014,7,18,0,147,11,89,631,9.688993,8.165353,2.0,0,0.0,1,0,2,14,27,147.0,0,5,5.0,0,0.0,Fulani extremists
35361,1996,5,31,0,186,6,207,891,7.529372,81.794609,1.0,1,0.0,1,0,2,3,1001,186.0,0,5,4.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
36314,1997,6,10,0,603,8,161,698,55.011562,-7.312045,1.0,0,0.0,0,0,2,4,790,216.0,0,5,0.0,1,0.0,Irish Republican Army (IRA)
27515,1991,6,9,0,186,6,207,858,7.301756,81.67473,3.0,0,0.0,1,0,2,4,333,186.0,0,5,6.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
16215,1986,9,16,0,145,2,330,1244,11.676334,-84.702872,1.0,0,0.0,1,0,2,4,683,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
19587,1988,5,18,0,92,6,364,1450,31.326015,75.576183,1.0,0,0.0,1,0,1,14,1636,92.0,0,5,5.0,0,0.0,Sikh Extremists
67428,2015,5,7,0,182,11,52,188,2.059819,45.326115,1.0,0,0.0,1,0,3,3,20,182.0,0,6,1.0,-9,0.0,Al-Shabaab
41553,2004,8,20,0,4,6,374,1487,34.516895,69.147011,1.0,0,0.0,1,0,3,2,1715,4.0,0,6,0.0,-9,0.0,Taliban
37314,1999,4,6,0,186,6,207,874,7.921328,81.52467,1.0,1,0.0,1,0,3,4,1003,186.0,0,6,5.0,-9,0.0,Liberation Tigers of Tamil Eelam (LTTE)
52797,2012,8,1,0,160,5,5,23,7.190952,125.461578,1.0,0,0.0,1,0,3,4,1310,160.0,0,6,1.0,0,0.0,New People's Army (NPA)
46745,2009,6,26,0,4,6,260,1539,33.335258,69.928467,1.0,1,0.0,1,0,3,14,1719,4.0,0,6,1.0,1,0.0,Taliban
31369,1992,9,27,0,209,10,184,817,38.405134,42.109333,1.0,1,0.0,1,0,2,4,258,209.0,0,5,11.0,1,0.0,Kurdistan Workers' Party (PKK)
65163,2015,1,16,0,123,11,233,1020,14.457087,-4.917815,1.0,0,0.0,1,0,2,4,20,123.0,0,5,6.0,0,0.0,Muslim extremists
12743,1984,9,5,0,183,11,19,70,-25.661361,27.247563,1.0,0,0.0,1,0,3,21,117,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
37819,2000,1,9,0,45,3,265,1066,4.667128,-74.106056,1.0,0,0.0,0,0,3,14,1208,45.0,0,6,0.0,0,0.0,National Liberation Army of Colombia (ELN)
64911,2015,1,6,0,228,10,44,170,14.0475,45.381111,3.0,0,0.0,1,0,1,14,266,228.0,0,5,5.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
12742,1984,9,4,0,603,8,161,716,54.183052,-6.341388,1.0,0,0.0,1,0,3,19,823,233.0,0,6,0.0,1,0.0,Irish Republican Army (IRA)
47419,2009,12,8,0,95,10,24,108,33.303566,44.371773,1.0,0,1.0,1,1,3,2,199,95.0,0,6,26.0,-9,0.0,Al-Qaida in Iraq
17339,1987,6,2,0,145,2,319,1218,11.966667,-85.166667,1.0,0,0.0,1,0,2,4,672,145.0,0,5,7.0,1,0.0,Nicaraguan Democratic Force (FDN)
68479,2015,6,25,0,4,6,385,1501,37.067603,69.422293,3.0,0,1.0,1,0,2,3,20,4.0,0,5,4.0,-9,0.0,Taliban
55303,2013,4,30,0,4,6,383,1500,31.766705,64.618607,3.0,0,0.0,1,0,3,4,1694,422.0,0,6,12.0,0,0.0,Taliban
76863,2016,10,6,0,92,6,101,371,23.810237,85.7652,1.0,0,1.0,1,0,3,19,504,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
18224,1987,10,7,0,92,6,364,24,31.147131,75.341218,4.0,0,1.0,1,0,1,14,1628,92.0,0,5,1.0,0,0.0,Sikh Extremists
53620,2012,10,22,0,209,10,196,24,38.685904,43.875794,4.0,0,0.0,1,0,7,8,51,209.0,0,8,0.0,1,0.0,Kurdistan Workers' Party (PKK)
78435,2017,1,11,0,60,10,229,1007,31.212225,34.117065,1.0,1,1.0,1,0,2,4,20,60.0,0,5,5.0,-9,0.0,Muslim extremists
44844,2008,5,8,0,186,6,209,866,8.757816,80.487907,1.0,0,0.0,1,0,2,14,983,186.0,0,5,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6180,1980,1,31,0,155,10,333,1293,31.530243,35.094162,1.0,0,0.0,1,0,3,15,1407,97.0,0,6,0.0,1,0.0,Palestinians
15559,1986,5,8,0,45,3,265,1066,4.667128,-74.106056,1.0,0,0.0,1,0,2,3,333,45.0,0,5,1.0,1,0.0,National Liberation Army of Colombia (ELN)
68448,2015,6,22,0,45,3,261,1079,8.59674,-73.22737,2.0,0,0.0,1,0,3,4,1215,45.0,0,6,4.0,1,0.0,National Liberation Army of Colombia (ELN)
32857,1994,4,19,0,183,11,14,74,-26.353159,28.132727,1.0,0,0.0,1,0,2,14,121,183.0,0,5,6.0,1,0.0,African National Congress (South Africa)
82107,2017,8,26,0,153,6,399,1564,34.006004,71.53743,1.0,0,0.0,1,0,3,3,1750,153.0,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
45678,2008,10,27,0,45,3,262,1346,6.00283,-76.78047,2.0,0,0.0,1,0,1,2,1502,45.0,0,5,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
60922,2014,6,17,0,228,10,152,665,15.176541,44.081017,2.0,0,1.0,1,0,3,14,744,228.0,0,6,3.0,1,0.0,Houthi extremists (Ansar Allah)
17897,1987,8,22,0,185,8,77,263,43.507604,-5.604447,1.0,0,0.0,1,0,3,3,351,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
35730,1996,9,22,0,45,3,264,1072,6.242026,-75.564766,1.0,0,0.0,1,0,3,19,1239,45.0,0,6,8.0,1,0.0,National Liberation Army of Colombia (ELN)
15949,1986,7,14,0,45,3,270,1080,7.08582,-70.75779,1.0,0,1.0,1,0,7,21,1216,45.0,0,8,2.0,1,0.0,National Liberation Army of Colombia (ELN)
81767,2017,8,5,0,123,11,139,579,15.329201,-0.001457,2.0,0,0.0,1,0,6,14,27,123.0,0,5,4.0,0,1.0,Fulani extremists
23758,1989,11,21,0,92,6,364,1454,31.633979,74.872264,3.0,0,0.0,1,0,2,4,1648,92.0,0,5,4.0,1,0.0,Sikh Extremists
12506,1984,7,20,0,183,11,14,57,-26.184113,28.033232,1.0,0,0.0,1,0,1,2,128,183.0,0,8,0.0,1,0.0,African National Congress (South Africa)
24705,1990,4,11,0,159,3,223,925,-11.967368,-76.978462,1.0,0,1.0,1,0,3,8,51,159.0,0,6,0.0,1,0.0,Shining Path (SL)
14243,1985,7,15,0,183,11,13,58,-29.861824,31.008293,1.0,0,0.0,1,0,3,21,97,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
24032,1990,1,8,0,155,10,336,1281,31.502407,34.459743,1.0,0,0.0,1,0,1,14,1390,155.0,0,9,1.0,0,0.0,Palestinians
37670,1999,10,13,1,160,5,0,35,6.51792,122.12822,1.0,0,0.0,1,0,6,1,46,160.0,0,5,1.0,0,1.0,Abu Sayyaf Group (ASG)
36409,1997,7,20,0,186,6,207,859,8.577826,81.218719,1.0,1,0.0,1,0,2,2,991,186.0,0,5,6.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
63759,2014,11,1,0,147,11,137,577,8.5983,8.849614,1.0,0,0.0,1,0,2,14,27,147.0,0,5,8.0,1,0.0,Fulani extremists
52415,2012,6,25,0,182,11,52,207,2.059819,45.326115,1.0,0,0.0,1,0,3,4,258,209.0,0,6,0.0,0,0.0,Al-Shabaab
25845,1990,9,18,0,209,10,185,789,37.306944,41.178056,1.0,1,0.0,1,0,3,4,250,209.0,0,6,13.0,1,0.0,Kurdistan Workers' Party (PKK)
14184,1985,7,4,0,43,3,218,917,-36.816006,-73.037659,1.0,0,0.0,1,0,3,1,1053,217.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
6247,1980,2,16,0,183,11,22,24,-29.601439,30.376695,4.0,0,0.0,1,0,2,1,152,183.0,0,5,0.0,1,0.0,African National Congress (South Africa)
30461,1992,6,1,0,186,6,207,880,9.18158,80.846082,1.0,0,0.0,1,0,2,4,333,186.0,0,5,7.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
79029,2017,2,18,0,95,10,28,115,36.354145,43.14357,1.0,0,0.0,1,0,3,14,177,95.0,0,6,3.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
4606,1979,1,13,0,185,8,67,230,43.178205,-2.31164,1.0,0,0.0,1,0,3,3,349,185.0,0,6,2.0,1,0.0,Basque Fatherland and Freedom (ETA)
18341,1987,10,29,0,69,8,109,448,42.6042,8.929852,1.0,0,1.0,1,0,3,14,595,21.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
69309,2015,8,5,0,147,11,87,322,11.640027,11.335048,1.0,0,1.0,1,0,3,2,468,147.0,0,6,0.0,1,0.0,Boko Haram
69993,2015,9,9,0,167,9,243,1033,42.855556,47.187222,1.0,0,0.0,1,0,2,15,1174,167.0,0,5,1.0,0,0.0,Muslim extremists
42238,2005,8,1,0,160,5,285,1144,12.5677,123.7337,1.0,0,0.0,1,0,2,3,1295,160.0,0,5,0.0,1,0.0,New People's Army (NPA)
19557,1988,5,13,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,3,19,1044,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
16953,1987,4,1,0,159,3,357,1629,-18.006645,-70.246245,1.0,0,0.0,1,0,2,10,1064,159.0,0,5,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
27542,1991,6,12,0,159,3,223,925,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,399,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
57103,2013,10,13,0,65,11,60,199,8.984457,38.807635,1.0,0,0.0,1,1,3,14,308,65.0,0,6,2.0,1,0.0,Al-Shabaab
40346,2002,9,23,0,93,5,245,1031,-6.208821,106.846046,1.0,0,0.0,0,0,3,7,1036,217.0,0,6,1.0,-9,0.0,Muslim extremists
73039,2016,2,24,0,147,11,136,608,7.871944,8.008333,1.0,0,1.0,1,0,2,14,27,147.0,0,5,50.0,1,0.0,Fulani extremists
7274,1981,1,21,0,61,2,121,546,13.716667,-89.233333,1.0,0,0.0,1,0,2,4,672,61.0,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
61892,2014,7,27,0,214,9,117,487,47.662817,38.064579,3.0,0,0.0,1,0,3,4,647,214.0,0,6,0.0,0,0.0,Donetsk People's Republic
40821,2003,4,13,1,160,5,1,18,5.544054,120.815636,1.0,0,0.0,1,0,6,14,19,160.0,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
28382,1991,9,14,0,159,3,350,1404,-11.161067,-75.99309,3.0,0,0.0,1,0,2,11,1593,159.0,0,5,12.0,1,0.0,Shining Path (SL)
26573,1991,1,21,0,603,8,161,697,54.607712,-5.95621,1.0,0,0.0,1,0,1,3,829,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
5690,1979,10,8,0,185,8,72,247,43.46096,-3.807934,1.0,0,0.0,1,0,2,3,367,185.0,0,5,3.0,1,0.0,Basque Fatherland and Freedom (ETA)
13567,1985,3,31,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,2,3,1030,43.0,0,5,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
67858,2015,5,25,0,160,5,307,1164,14.276771,122.705349,1.0,0,1.0,1,0,2,3,85,160.0,0,5,0.0,1,0.0,New People's Army (NPA)
32763,1994,4,2,0,209,10,173,762,41.106178,28.689863,1.0,0,0.0,1,0,3,14,920,209.0,0,6,2.0,1,0.0,Kurdistan Workers' Party (PKK)
54497,2013,2,2,0,147,11,137,595,8.455538,8.212538,1.0,0,1.0,1,0,7,14,27,147.0,0,5,5.0,1,0.0,Fulani extremists
77248,2016,10,27,0,173,10,48,671,21.416667,39.816667,1.0,1,0.0,0,0,3,14,447,173.0,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
45941,2008,12,30,0,160,5,285,1154,12.290946,123.703737,1.0,0,0.0,0,0,2,16,1302,160.0,0,5,0.0,0,0.0,New People's Army (NPA)
81907,2017,8,14,1,228,10,42,149,15.325443,44.211895,1.0,0,0.0,1,0,6,14,756,228.0,0,5,0.0,0,1.0,Houthi extremists (Ansar Allah)
80259,2017,5,13,0,214,9,117,471,48.143208,37.753361,1.0,0,0.0,1,0,3,14,458,214.0,0,6,4.0,1,0.0,Donetsk People's Republic
33014,1994,5,15,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,1,1065,159.0,0,6,0.0,1,0.0,Shining Path (SL)
57929,2014,1,1,0,45,3,261,1095,8.608345,-73.316615,1.0,0,1.0,1,0,3,21,1248,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
48352,2010,7,13,0,92,6,103,406,22.35435,86.906606,1.0,0,0.0,1,0,6,14,343,92.0,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
29267,1991,12,18,0,603,8,161,697,54.607712,-5.95621,1.0,0,0.0,1,0,3,14,814,216.0,0,6,0.0,1,0.0,Irish Republican Army (IRA)
42625,2006,1,21,0,141,6,213,967,26.782869,85.277592,1.0,0,0.0,1,0,3,2,1122,141.0,0,6,0.0,1,0.0,Maoists
6759,1980,7,2,0,61,2,121,511,13.69288,-89.199161,1.0,0,1.0,1,0,3,1,152,61.0,0,6,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
82263,2017,9,8,0,147,11,95,603,9.85125,8.683428,1.0,0,1.0,1,0,2,14,27,147.0,0,5,10.0,0,0.0,Fulani extremists
71674,2015,12,13,0,160,5,288,1123,11.387,122.781991,1.0,0,0.0,1,0,3,3,250,160.0,0,6,0.0,0,0.0,New People's Army (NPA)
15968,1986,7,19,0,185,8,67,240,43.291618,-1.977903,1.0,0,1.0,1,0,2,14,405,69.0,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
10031,1983,4,8,0,145,2,325,1234,12.810234,-85.786635,1.0,0,0.0,1,0,2,4,672,145.0,0,5,75.0,1,0.0,Nicaraguan Democratic Force (FDN)
48127,2010,5,28,0,92,6,101,350,24.128611,84.185712,3.0,0,0.0,1,0,3,3,485,92.0,0,6,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
63040,2014,9,26,0,122,6,242,1028,4.175278,73.508889,1.0,0,1.0,1,0,7,2,1170,122.0,0,8,0.0,1,0.0,Muslim extremists
30715,1992,7,12,0,209,10,183,793,37.253172,43.612234,1.0,1,0.0,1,0,2,4,290,209.0,0,5,3.0,1,0.0,Kurdistan Workers' Party (PKK)
61627,2014,7,16,0,214,9,117,496,47.905502,38.843531,1.0,1,0.0,1,0,3,4,654,214.0,0,6,1.0,1,0.0,Donetsk People's Republic
79593,2017,3,28,0,95,10,28,746,36.319386,41.861473,1.0,0,0.0,1,1,3,4,0,95.0,0,6,4.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
31042,1992,8,22,0,209,10,192,804,37.755081,39.317331,1.0,0,0.0,1,0,3,8,912,209.0,0,6,1.0,1,0.0,Kurdistan Workers' Party (PKK)
20426,1988,10,4,0,43,3,217,913,-33.366238,-70.505302,1.0,0,1.0,1,0,3,21,1038,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
58838,2014,3,3,0,147,11,138,1035,12.357456,7.903555,1.0,0,0.0,1,0,2,3,20,147.0,0,5,3.0,0,0.0,Muslim extremists
52117,2012,5,30,0,228,10,41,151,13.219398,45.307838,1.0,1,0.0,1,0,2,4,274,228.0,0,5,25.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8800,1982,5,28,0,183,11,16,92,-25.439625,31.680998,1.0,0,0.0,1,0,3,21,149,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
6803,1980,7,13,0,185,8,67,240,43.291618,-1.977903,1.0,0,0.0,1,0,3,3,407,185.0,0,5,2.0,1,0.0,Basque Fatherland and Freedom (ETA)
28290,1991,8,31,0,603,8,38,703,51.504387,-0.140041,1.0,0,0.0,0,0,7,1,794,216.0,0,8,0.0,1,0.0,Irish Republican Army (IRA)
20821,1988,11,26,0,185,8,67,234,43.258434,-2.921819,1.0,0,0.0,1,0,3,3,377,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
24851,1990,5,2,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,3,1,1054,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
27299,1991,5,17,0,92,6,364,1443,31.633078,74.878288,1.0,0,0.0,1,0,1,2,1629,92.0,0,5,1.0,0,0.0,Sikh Extremists
23980,1989,12,29,0,155,10,336,1281,31.502407,34.459743,1.0,0,0.0,1,0,1,14,1396,155.0,0,9,1.0,0,0.0,Palestinians
48807,2010,10,29,0,603,8,38,145,52.829397,-1.332046,1.0,0,1.0,0,0,3,6,229,217.0,0,6,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
25975,1990,10,17,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,7,8,1838,159.0,0,8,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
19352,1988,4,18,0,186,6,209,879,9.814937,80.16608,1.0,0,0.0,1,0,2,4,672,186.0,0,5,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
71797,2015,12,19,0,173,10,155,676,17.554939,44.232357,1.0,0,0.0,1,0,3,14,751,92.0,0,6,3.0,0,0.0,Houthi extremists (Ansar Allah)
53079,2012,8,27,0,4,6,375,1516,31.631083,65.742226,1.0,1,0.0,0,1,1,3,1721,4.0,0,6,5.0,1,0.0,Taliban
51751,2012,4,21,0,92,6,101,940,24.165471,86.223142,1.0,0,0.0,1,0,5,1,1101,92.0,0,5,0.0,1,1.0,Maoists
23232,1989,10,1,0,97,10,333,1283,32.283429,35.384778,1.0,0,0.0,1,0,1,14,1392,155.0,0,9,1.0,0,0.0,Palestinians
44142,2007,9,14,0,95,10,23,124,33.420948,43.295662,1.0,0,0.0,1,0,3,14,194,95.0,0,6,3.0,0,0.0,Al-Qaida in Iraq
31958,1992,12,3,0,69,8,109,24,41.918891,8.737554,4.0,0,1.0,1,0,3,2,425,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
53253,2012,9,9,0,69,8,109,24,41.918891,8.737554,4.0,0,1.0,1,0,3,1,614,238.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
62537,2014,8,30,0,214,9,117,468,47.981647,37.762325,1.0,0,0.0,1,0,2,14,660,214.0,0,5,2.0,-9,0.0,Donetsk People's Republic
14695,1985,10,31,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,3,3,1033,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
12512,1984,7,21,0,183,11,14,76,-26.252697,27.870275,1.0,0,0.0,1,0,2,14,148,183.0,0,8,0.0,1,0.0,African National Congress (South Africa)
58294,2014,1,27,0,45,3,261,1085,8.533734,-73.456863,1.0,0,0.0,1,0,3,21,1226,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
68289,2015,6,15,0,200,10,167,1011,36.201721,37.14352,1.0,0,1.0,1,0,3,14,758,200.0,0,6,4.0,-9,0.0,Muslim extremists
42159,2005,7,6,0,186,6,207,869,7.414383,81.830633,1.0,0,0.0,1,0,2,3,972,186.0,0,5,0.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
48959,2010,11,24,0,228,10,46,24,16.249994,45.478097,4.0,0,0.0,1,1,3,15,264,228.0,0,6,16.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
73419,2016,3,15,1,182,11,57,200,2.448348,41.967613,1.0,0,0.0,1,0,6,12,310,422.0,0,5,0.0,0,1.0,Al-Shabaab
29713,1992,2,19,0,92,6,364,1430,30.898024,75.860077,1.0,0,0.0,1,0,3,2,1067,92.0,0,6,1.0,1,0.0,Sikh Extremists
46359,2009,4,9,0,159,3,352,24,-13.163874,-74.223564,4.0,0,1.0,1,0,3,4,1573,159.0,0,6,13.0,-9,0.0,Shining Path (SL)
49869,2011,7,11,1,160,5,4,10,6.887752,122.154588,1.0,0,0.0,1,0,6,14,11,217.0,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
33604,1994,11,5,0,209,10,185,818,37.312903,40.733951,1.0,0,0.0,1,0,1,8,922,209.0,0,5,4.0,0,0.0,Kurdistan Workers' Party (PKK)
25862,1990,9,23,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,6,2,1833,159.0,0,5,1.0,0,1.0,Tupac Amaru Revolutionary Movement (MRTA)
10271,1983,5,27,0,159,3,223,925,-11.967368,-76.978462,1.0,0,1.0,1,0,3,21,1545,159.0,0,6,0.0,1,0.0,Shining Path (SL)
12764,1984,9,10,0,159,3,352,1389,-12.983333,-74.183333,2.0,0,0.0,1,0,2,14,1557,159.0,0,5,17.0,1,1.0,Shining Path (SL)
81113,2017,6,26,0,147,11,85,287,11.840929,13.141459,1.0,0,1.0,1,1,3,8,453,147.0,0,6,1.0,-9,0.0,Boko Haram
64414,2014,12,9,0,214,9,117,468,47.981647,37.762325,1.0,0,0.0,1,0,2,4,646,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
4812,1979,3,10,0,69,8,109,24,41.918891,8.737554,4.0,0,1.0,1,0,3,1,581,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
52674,2012,7,23,0,95,10,27,123,34.881348,44.62513,1.0,0,1.0,1,0,3,14,13,95.0,0,6,0.0,-9,0.0,Al-Qaida in Iraq
22053,1989,5,6,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,4,1837,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
55350,2013,5,5,0,182,11,50,216,1.789637,44.529976,1.0,0,0.0,1,0,2,14,330,182.0,0,5,2.0,0,0.0,Al-Shabaab
48757,2010,10,13,0,92,6,103,389,22.86775,86.944884,1.0,0,0.0,1,0,2,2,524,92.0,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
21714,1989,3,19,0,92,6,364,24,31.147131,75.341218,4.0,0,0.0,1,0,2,3,333,92.0,0,5,1.0,1,0.0,Sikh Extremists
20458,1988,10,6,0,155,10,333,1302,32.113445,35.077565,1.0,0,0.0,1,0,1,2,1432,97.0,0,5,1.0,0,0.0,Palestinians
